Gender,Height,Weight,identifier,entry_dt
0,"61,91699929","126,8784494",A7414,01-20-17
0,"57,78323162","126,1435959",A7415,01-20-17
0,"58,73842886","96,7619414",A7416,01-20-17
0,"63,020299","137,8990147",A7417,01-20-17
0,"61,01798835","120,1396493",A7418,01-20-17
0,"67,67446319","156,5133411",A7419,01-20-17
0,"60,83468117","123,8050062",A7420,01-20-17
0,"63,33258263","163,0790374",A7421,01-20-17
0,"66,49986655","143,7580069",A7422,01-20-17
0,"60,92586816","131,9394269",A7423,01-20-17
0,"62,81777994","122,4126934",A7424,01-20-17
0,"62,84466748","132,3689779",A7425,01-20-17
0,"65,69013785","142,5323575",A7426,01-20-17
0,"60,9420995","126,7136493",A7427,01-20-17
0,"60,33197203","86,0590456",A7428,01-20-17
0,"65,0738743","141,810065",A7429,01-20-17
0,"64,54824561","124,9757845",A7430,01-20-17
0,"65,37716836","136,1997773",A7431,01-20-17
0,"62,25155936","135,9323727",A7432,01-20-17
0,"65,56946121","138,5393173",A7433,01-20-17
0,"68,30323306","167,9995535",A7434,01-20-17
0,"64,71588569","139,5227622",A7435,01-20-17
0,"62,98086122","132,0966148",A7436,01-20-17
0,"60,75421938","110,133724",A7437,01-20-17
0,"59,99780556","113,6511113",A7438,01-20-17
0,"61,21783686","115,6557197",A7439,01-20-17
0,"66,18553813","154,3208008",A7440,01-20-17
0,"61,28620543","132,2743043",A7441,01-20-17
0,"62,83402005","132,1692444",A7442,01-20-17
0,"63,09946046","133,5681116",A7443,01-20-17
0,"63,81484661","132,2134162",A7444,01-20-17
0,"66,17221233","145,7981221",A7445,01-20-17
0,"65,14538079","138,4226417",A7446,01-20-17
0,"57,25811736","101,7141821",A7447,01-20-17
0,"58,42523254","105,7548975",A7448,01-20-17
0,"66,81934804","149,6588773",A7449,01-20-17
0,"63,69488232","125,9299521",A7450,01-20-17
0,"61,26695925","127,8804101",A7451,01-20-17
0,"69,43434828","162,5520966",A7452,01-20-17
0,"62,98392994","129,1583829",A7453,01-20-17
0,"64,06310371","114,0596174",A7454,01-20-17
0,"64,8534891","147,5279551",A7455,01-20-17
0,"67,81182469","138,0977032",A7456,01-20-17
0,"62,8197521","125,4411757",A7457,01-20-17
0,"60,57090711","122,9121799",A7458,01-20-17
0,"61,62233519","109,7252871",A7459,01-20-17
0,"66,29541413","134,6153439",A7460,01-20-17
0,"61,25357895","109,6817579",A7461,01-20-17
0,"66,32521562","157,6380243",A7462,01-20-17
0,"65,43167491","139,717501",A7463,01-20-17
0,"63,68800241","136,3534185",A7464,01-20-17
0,"60,29870126","119,4833538",A7465,01-20-17
0,"63,61120654","136,6458615",A7466,01-20-17
0,"63,54010533","133,5909409",A7467,01-20-17
0,"63,85368711","147,6691455",A7468,01-20-17
0,"64,85236765","140,3045232",A7469,01-20-17
0,"64,67312181","130,3120353",A7470,01-20-17
0,"61,38777196","123,0185461",A7471,01-20-17
0,"62,82994972","146,4541478",A7472,01-20-17
0,"60,18188451","131,3801012",A7473,01-20-17
0,"63,47642683","130,6478453",A7474,01-20-17
0,"63,91369476","140,6429348",A7475,01-20-17
0,"63,67783662","149,8970133",A7476,01-20-17
0,"61,21119547","118,3961309",A7477,01-20-17
0,"63,85165805","144,7601691",A7478,01-20-17
0,"64,65856555","131,1198478",A7479,01-20-17
0,"62,72472486","158,2854595",A7480,01-20-17
0,"60,05135799","124,6791499",A7481,01-20-17
0,"64,08353972","134,3137134",A7482,01-20-17
0,"65,21151246","148,9943326",A7483,01-20-17
0,"64,05016121","144,6620034",A7484,01-20-17
0,"67,10772899","161,9692223",A7485,01-20-17
0,"62,84232417","134,9914648",A7486,01-20-17
0,"66,98173089","158,8479557",A7487,01-20-17
0,"64,00174586","118,459624",A7488,01-20-17
0,"67,32482263","158,5617878",A7489,01-20-17
0,"60,22859228","120,9704487",A7490,01-20-17
0,"61,71992675","120,2294634",A7491,01-20-17
0,"62,80749282","137,5800366",A7492,01-20-17
0,"61,44295037","127,6017541",A7493,01-20-17
0,"64,50682898","138,6147746",A7494,01-20-17
0,"63,45654699","138,2067542",A7495,01-20-17
0,"66,44921828","152,4826103",A7496,01-20-17
0,"62,35600321","124,723534",A7497,01-20-17
0,"63,62006244","134,7237692",A7498,01-20-17
0,"65,16888741","150,71729",A7499,01-20-17
0,"57,14819808","91,64547294",A7500,01-20-17
0,"64,52414744","129,201506",A7501,01-20-17
0,"59,95689543","101,5037529",A7502,01-20-17
0,"64,94538454","124,2319373",A7503,01-20-17
0,"70,45440245","175,0590034",A7504,01-20-17
0,"66,53339272","151,8278081",A7505,01-20-17
0,"62,56696438","142,3761627",A7506,01-20-17
0,"62,36128462","143,5577806",A7507,01-20-17
0,"62,35772695","122,112061",A7508,01-20-17
0,"66,93834523","156,0215589",A7509,01-20-17
0,"64,75627991","137,3484712",A7510,01-20-17
0,"65,6732136","138,4735277",A7511,01-20-17
0,"67,10083694","159,5907024",A7512,01-20-17
0,"61,41542895","128,0295718",A7513,01-20-17
0,"60,14955877","100,7512358",A7514,01-20-17
0,"61,26997168","103,7182237",A7515,01-20-17
0,"63,33799181","131,7371844",A7516,01-20-17
0,"60,8599498","107,3889299",A7517,01-20-17
0,"66,83425833","165,0929263",A7518,01-20-17
0,"64,75314121","141,3893465",A7519,01-20-17
0,"57,27014705","94,49963415",A7520,01-20-17
0,"65,5914099","150,6377745",A7521,01-20-17
0,"62,16641239","132,2407973",A7522,01-20-17
0,"58,62225448","98,53688099",A7523,01-20-17
0,"63,23741266","122,2290651",A7524,01-20-17
0,"66,21831442","142,6558025",A7525,01-20-17
0,"62,6704889","148,7612257",A7526,01-20-17
0,"65,04316495","141,853885",A7527,01-20-17
0,"70,83710322","192,160585",A7528,01-20-17
0,"60,57384215","116,8111149",A7529,01-20-17
0,"61,98487259","138,8695042",A7530,01-20-17
0,"57,64752149","99,39603077",A7531,01-20-17
0,"58,68066471","91,54600438",A7532,01-20-17
0,"59,0832025","99,33138344",A7533,01-20-17
0,"64,59837613","141,4776298",A7534,01-20-17
0,"63,36831078","149,1155048",A7535,01-20-17
0,"65,56737538","137,0223863",A7536,01-20-17
0,"62,33786245","129,2565623",A7537,01-20-17
0,"63,44758207","136,3244984",A7538,01-20-17
0,"58,53124564","110,5897776",A7539,01-20-17
0,"63,76935607","145,4036874",A7540,01-20-17
0,"62,79988708","131,1107988",A7541,01-20-17
0,"69,16935273","172,7952951",A7542,01-20-17
0,"65,15222844","147,6916333",A7543,01-20-17
0,"56,74174112","103,5404881",A7544,01-20-17
0,"62,397405","134,2107067",A7545,01-20-17
0,"62,96852083","126,8227288",A7546,01-20-17
0,"60,32074111","112,0332614",A7547,01-20-17
0,"65,20355161","142,4212335",A7548,01-20-17
0,"64,61947424","149,6731231",A7549,01-20-17
0,"58,91382587","116,4211364",A7550,01-20-17
0,"65,02242211","149,594116",A7551,01-20-17
0,"65,94966102","155,8534756",A7552,01-20-17
0,"61,65083302","107,7235381",A7553,01-20-17
0,"63,89154217","133,2906878",A7554,01-20-17
0,"64,95505909","125,1309202",A7555,01-20-17
0,"60,68467897","101,1323591",A7556,01-20-17
0,"61,13521486","109,5091087",A7557,01-20-17
0,"62,07405899","121,9519942",A7558,01-20-17
0,"61,52460529","125,0182329",A7559,01-20-17
0,"60,16802328","113,046438",A7560,01-20-17
0,"64,57431387","149,4014083",A7561,01-20-17
0,"68,70900894","151,3379109",A7562,01-20-17
0,"63,47093147","130,2916613",A7563,01-20-17
0,"62,53423005","126,1624583",A7564,01-20-17
0,"61,73606109","145,5594625",A7565,01-20-17
0,"66,48907439","138,5091398",A7566,01-20-17
0,"57,55350521","108,1516882",A7567,01-20-17
0,"62,32104323","123,9627803",A7568,01-20-17
0,"65,36373727","145,9286724",A7569,01-20-17
0,"67,21839415","167,4499949",A7570,01-20-17
0,"65,2524051","143,88833",A7571,01-20-17
0,"67,75797031","148,4903986",A7572,01-20-17
0,"60,94684623","136,6558411",A7573,01-20-17
0,"58,83909388","102,8480484",A7574,01-20-17
0,"63,53353851","130,4291487",A7575,01-20-17
0,"67,01601084","145,5591809",A7576,01-20-17
0,"61,35009174","123,9085003",A7577,01-20-17
0,"62,98919869","142,5495621",A7578,01-20-17
0,"62,04403545","114,4787233",A7579,01-20-17
0,"60,30521821","107,9783089",A7580,01-20-17
0,"62,59363058","136,7605698",A7581,01-20-17
0,"65,6555249","140,9425199",A7582,01-20-17
0,"63,9288492","142,2038687",A7583,01-20-17
0,"64,03570604","139,3250296",A7584,01-20-17
0,"64,74012563","147,2696705",A7585,01-20-17
0,"67,0699084","163,451651",A7586,01-20-17
0,"56,73718347","91,60543723",A7587,01-20-17
0,"69,89412651","172,121606",A7588,01-20-17
0,"63,47252672","136,9185752",A7589,01-20-17
0,"64,37891187","127,3863522",A7590,01-20-17
0,"62,81110192","117,1817011",A7591,01-20-17
0,"62,70633788","126,9843214",A7592,01-20-17
0,"65,40027296","144,7680766",A7593,01-20-17
0,"67,86314293","163,0228061",A7594,01-20-17
0,"67,77050949","166,7795021",A7595,01-20-17
0,"66,08850228","155,8156478",A7596,01-20-17
0,"65,7884934","156,8674987",A7597,01-20-17
0,"60,2363904","123,8632085",A7598,01-20-17
0,"65,8652442","155,2489003",A7599,01-20-17
0,"61,19004885","114,7279576",A7600,01-20-17
0,"70,02025271","167,3123585",A7601,01-20-17
0,"66,56418011","165,9313975",A7602,01-20-17
0,"64,4678893","127,8527364",A7603,01-20-17
0,"63,61928907","138,5087704",A7604,01-20-17
0,"66,22813195","141,6048553",A7605,01-20-17
0,"59,44304003","117,1746515",A7606,01-20-17
0,"62,16860399","126,8096921",A7607,01-20-17
0,"65,22218182","154,3404053",A7608,01-20-17
0,"63,11288889","133,5142464",A7609,01-20-17
0,"59,63281599","101,4551294",A7610,01-20-17
0,"58,97212383","112,9756301",A7611,01-20-17
0,"66,2973454","165,0149559",A7612,01-20-17
0,"69,6417708","186,2064562",A7613,01-20-17
0,"66,42598313","153,3266135",A7614,01-20-17
0,"65,63836942","141,2323856",A7615,01-20-17
0,"65,07266632","145,6685342",A7616,01-20-17
0,"64,45631224","144,8506984",A7617,01-20-17
0,"55,14855736","88,81241211",A7618,01-20-17
0,"64,52043061","138,7898093",A7619,01-20-17
0,"63,65251365","132,6882112",A7620,01-20-17
0,"63,8845491","135,846194",A7621,01-20-17
0,"63,72076632","130,0861679",A7622,01-20-17
0,"66,59774005","152,2429612",A7623,01-20-17
0,"68,03590688","152,1250206",A7624,01-20-17
0,"64,63019976","155,2208137",A7625,01-20-17
0,"68,74854858","165,9008967",A7626,01-20-17
0,"64,12861624","145,2368054",A7627,01-20-17
0,"65,00925918","145,8232019",A7628,01-20-17
0,"60,75491374","112,4051208",A7629,01-20-17
0,"59,49019831","102,8145271",A7630,01-20-17
0,"61,96795585","133,2625327",A7631,01-20-17
0,"61,98496931","118,2154577",A7632,01-20-17
0,"63,08878949","125,8670807",A7633,01-20-17
0,"60,41930723","101,5401797",A7634,01-20-17
0,"60,10133519","106,8698908",A7635,01-20-17
0,"65,36771397","163,3520622",A7636,01-20-17
0,"63,92444739","150,0198172",A7637,01-20-17
0,"64,43393476","135,2699415",A7638,01-20-17
0,"61,6993302","121,0536412",A7639,01-20-17
0,"67,93588848","154,1043494",A7640,01-20-17
0,"60,15003071","103,9791626",A7641,01-20-17
0,"67,75511785","162,9072429",A7642,01-20-17
0,"69,32361357","166,6375555",A7643,01-20-17
0,"68,98446841","157,3250412",A7644,01-20-17
0,"66,61352923","148,6052548",A7645,01-20-17
0,"63,09582823","142,5653611",A7646,01-20-17
0,"63,05020342","128,2278879",A7647,01-20-17
0,"60,64698764","123,86243",A7648,01-20-17
0,"66,48432684","161,063686",A7649,01-20-17
0,"63,08292247","134,2652993",A7650,01-20-17
0,"63,75772824","134,7249868",A7651,01-20-17
0,"66,79406532","144,8368307",A7652,01-20-17
0,"62,96099888","137,245972",A7653,01-20-17
0,"66,10896011","164,7009489",A7654,01-20-17
0,"60,82620041","104,2321149",A7655,01-20-17
0,"62,75439175","131,2928797",A7656,01-20-17
0,"61,43925091","124,2600707",A7657,01-20-17
0,"62,11996861","136,7215444",A7658,01-20-17
0,"58,08709515","94,94483434",A7659,01-20-17
0,"60,68616746","114,0468281",A7660,01-20-17
0,"62,38842577","129,6238001",A7661,01-20-17
0,"66,18645253","156,380923",A7662,01-20-17
0,"61,67320486","133,1889763",A7663,01-20-17
0,"60,94110303","112,4289867",A7664,01-20-17
0,"65,37485534","136,9860762",A7665,01-20-17
0,"62,32563588","110,9635125",A7666,01-20-17
0,"61,6868957","118,7386425",A7667,01-20-17
0,"63,94973899","142,3642616",A7668,01-20-17
0,"65,8999896","159,8498234",A7669,01-20-17
0,"59,57718853","99,65849196",A7670,01-20-17
0,"63,04338467","118,641681",A7671,01-20-17
0,"65,69073515","139,1799871",A7672,01-20-17
0,"64,65255864","162,5932812",A7673,01-20-17
0,"66,23444739","147,5530072",A7674,01-20-17
0,"66,68982865","174,3284002",A7675,01-20-17
0,"61,74443618","125,4485431",A7676,01-20-17
0,"64,34170483","138,297276",A7677,01-20-17
0,"63,98514069","141,0673566",A7678,01-20-17
0,"60,33417128","131,0490083",A7679,01-20-17
0,"65,27042687","145,6141478",A7680,01-20-17
0,"64,9085097","142,550309",A7681,01-20-17
0,"62,24287603","139,4003533",A7682,01-20-17
0,"59,33710926","121,1859958",A7683,01-20-17
0,"62,96969372","102,8538992",A7684,01-20-17
0,"64,16787074","143,4132533",A7685,01-20-17
0,"63,19575635","114,1272215",A7686,01-20-17
0,"64,41672041","134,4299902",A7687,01-20-17
0,"61,49434224","121,2726047",A7688,01-20-17
0,"68,53380792","156,7022698",A7689,01-20-17
0,"61,62638654","108,3814539",A7690,01-20-17
0,"65,93982812","153,1015285",A7691,01-20-17
0,"59,24256799","114,7409447",A7692,01-20-17
0,"63,95778512","138,3861118",A7693,01-20-17
0,"64,20651603","150,6705881",A7694,01-20-17
0,"59,41310734","103,3861613",A7695,01-20-17
0,"66,50376237","165,8083639",A7696,01-20-17
0,"66,98662592","163,5733364",A7697,01-20-17
0,"60,97479084","122,7480058",A7698,01-20-17
0,"65,82086445","150,9467153",A7699,01-20-17
0,"63,8600243","147,64232",A7700,01-20-17
0,"67,11340129","165,5012543",A7701,01-20-17
0,"65,84928275","163,4988674",A7702,01-20-17
0,"66,65087331","156,0370478",A7703,01-20-17
0,"60,95315663","119,1832395",A7704,01-20-17
0,"65,40878185","142,9045277",A7705,01-20-17
0,"63,4141425","118,7712649",A7706,01-20-17
0,"63,87090973","129,5878644",A7707,01-20-17
0,"61,19393202","110,7013405",A7708,01-20-17
0,"64,61636414","146,5476437",A7709,01-20-17
0,"62,38505025","118,9771885",A7710,01-20-17
0,"70,66486477","184,5179603",A7711,01-20-17
0,"63,26152655","126,4267928",A7712,01-20-17
0,"66,88975886","162,4010008",A7713,01-20-17
0,"66,07817867","144,5855263",A7714,01-20-17
0,"58,99638936","105,4467882",A7715,01-20-17
0,"64,92201119","126,6973432",A7716,01-20-17
0,"65,30609466","141,3792133",A7717,01-20-17
0,"66,10900267","156,9207526",A7718,01-20-17
0,"69,12527479","165,830008",A7719,01-20-17
0,"61,80349123","130,4425358",A7720,01-20-17
0,"66,53896455","164,0924355",A7721,01-20-17
0,"65,51163305","169,3488751",A7722,01-20-17
0,"63,9902529","156,3795064",A7723,01-20-17
0,"59,39491773","131,3799683",A7724,01-20-17
0,"61,38346056","125,7544217",A7725,01-20-17
0,"63,89741994","138,1902827",A7726,01-20-17
0,"61,97212119","132,9074143",A7727,01-20-17
0,"63,24925294","131,6477654",A7728,01-20-17
0,"69,44361538","178,2767276",A7729,01-20-17
0,"63,65529651","128,2834309",A7730,01-20-17
0,"61,20577545","124,4230837",A7731,01-20-17
0,"61,98753047","126,4094311",A7732,01-20-17
0,"60,22034116","120,4299326",A7733,01-20-17
0,"64,17227736","139,8238676",A7734,01-20-17
0,"63,70466395","134,0934094",A7735,01-20-17
0,"65,2646477","151,6055075",A7736,01-20-17
0,"63,46700291","132,3685438",A7737,01-20-17
0,"62,73141845","108,6561685",A7738,01-20-17
0,"62,02116348","136,0135387",A7739,01-20-17
0,"61,57662457","109,0763172",A7740,01-20-17
0,"64,56815082","143,2368387",A7741,01-20-17
0,"61,4524106","121,9800924",A7742,01-20-17
0,"63,57314268","128,5584963",A7743,01-20-17
0,"61,08362906","122,4428634",A7744,01-20-17
0,"64,67878","131,652285",A7745,01-20-17
0,"65,55184781","139,3831371",A7746,01-20-17
0,"60,78328662","113,5939975",A7747,01-20-17
0,"63,81218998","149,8255755",A7748,01-20-17
0,"64,96063649","142,093483",A7749,01-20-17
0,"60,19217378","96,35877595",A7750,01-20-17
0,"61,51052968","117,8403025",A7751,01-20-17
0,"66,70616759","148,3514065",A7752,01-20-17
0,"62,1146026","110,9173444",A7753,01-20-17
0,"66,91783007","181,5924172",A7754,01-20-17
0,"66,33766058","141,3875319",A7755,01-20-17
0,"58,5921355","105,8081897",A7756,01-20-17
0,"65,3353335","130,5732054",A7757,01-20-17
0,"63,05598762","128,3989658",A7758,01-20-17
0,"61,92783047","116,7925566",A7759,01-20-17
0,"64,92501436","142,1181661",A7760,01-20-17
0,"68,29162452","164,1830043",A7761,01-20-17
0,"62,68903383","122,9982616",A7762,01-20-17
0,"62,68083674","125,8924922",A7763,01-20-17
0,"66,31775539","151,2119719",A7764,01-20-17
0,"65,07034695","135,605516",A7765,01-20-17
0,"62,43377617","137,174598",A7766,01-20-17
0,"64,1852125","130,0878344",A7767,01-20-17
0,"66,5298081","157,9296838",A7768,01-20-17
0,"62,18077951","111,8505881",A7769,01-20-17
0,"61,64898685","108,0338696",A7770,01-20-17
0,"64,81942365","132,5787056",A7771,01-20-17
0,"61,41293594","123,9622851",A7772,01-20-17
0,"65,28601781","143,3730772",A7773,01-20-17
0,"67,31159889","153,9102898",A7774,01-20-17
0,"66,33765762","155,6687435",A7775,01-20-17
0,"62,28100088","122,5335012",A7776,01-20-17
0,"62,94165735","127,2488214",A7777,01-20-17
0,"61,07945197","124,8029262",A7778,01-20-17
0,"65,24857389","154,9093102",A7779,01-20-17
0,"67,98353328","153,4381117",A7780,01-20-17
0,"60,47408833","126,6835253",A7781,01-20-17
0,"64,74751466","136,530687",A7782,01-20-17
0,"63,2172784","140,1590264",A7783,01-20-17
0,"67,38710426","153,1343854",A7784,01-20-17
0,"61,62293621","143,6236296",A7785,01-20-17
0,"65,96482696","151,6314402",A7786,01-20-17
0,"62,44042695","128,2344283",A7787,01-20-17
0,"66,38670518","152,7384899",A7788,01-20-17
0,"61,17727571","127,1970553",A7789,01-20-17
0,"61,23390393","103,1425613",A7790,01-20-17
0,"62,84862237","121,679765",A7791,01-20-17
0,"63,34718282","145,5249741",A7792,01-20-17
0,"64,42810594","141,2144702",A7793,01-20-17
0,"68,25436254","173,5133438",A7794,01-20-17
0,"65,25100177","151,7293129",A7795,01-20-17
0,"68,0268168","161,9056826",A7796,01-20-17
0,"64,18605215","152,2651195",A7797,01-20-17
0,"68,10167408","166,8120925",A7798,01-20-17
0,"62,36906139","141,8913891",A7799,01-20-17
0,"64,68347123","135,7080883",A7800,01-20-17
0,"64,58020712","126,4327205",A7801,01-20-17
0,"67,38410177","156,4926744",A7802,01-20-17
0,"64,24082372","137,4146683",A7803,01-20-17
0,"62,67523945","137,6508412",A7804,01-20-17
0,"66,53239202","159,6361383",A7805,01-20-17
0,"60,07294329","126,3896126",A7806,01-20-17
0,"69,18681112","166,1364109",A7807,01-20-17
0,"62,40926436","146,8094393",A7808,01-20-17
0,"63,3410939","140,6184347",A7809,01-20-17
0,"64,49431817","141,8754655",A7810,01-20-17
0,"63,12185883","132,6229732",A7811,01-20-17
0,"64,22024344","131,7002383",A7812,01-20-17
0,"59,04951185","112,0299458",A7813,01-20-17
0,"66,14882872","152,7497472",A7814,01-20-17
0,"63,03424034","131,970135",A7815,01-20-17
0,"62,77657519","114,155852",A7816,01-20-17
0,"62,47225794","120,1691333",A7817,01-20-17
0,"65,87259592","155,570746",A7818,01-20-17
0,"66,20357246","172,3950155",A7819,01-20-17
0,"63,42051282","134,9995709",A7820,01-20-17
0,"64,93426963","154,7002254",A7821,01-20-17
0,"65,26306194","100,982899",A7822,01-20-17
0,"65,37108955","136,471256",A7823,01-20-17
0,"65,37398281","144,0188092",A7824,01-20-17
0,"62,2687686","138,6228159",A7825,01-20-17
0,"66,28744226","168,9055719",A7826,01-20-17
0,"68,40738199","165,5720934",A7827,01-20-17
0,"64,52612385","136,7579301",A7828,01-20-17
0,"58,25666368","117,4977572",A7829,01-20-17
0,"61,32442129","115,2243686",A7830,01-20-17
0,"64,30019583","129,4833421",A7831,01-20-17
0,"63,78966441","140,3284158",A7832,01-20-17
0,"64,7285397","152,3782224",A7833,01-20-17
0,"67,71448082","147,6728302",A7834,01-20-17
0,"62,51851666","128,8515295",A7835,01-20-17
0,"65,95698551","143,2538781",A7836,01-20-17
0,"63,71664533","138,1877004",A7837,01-20-17
0,"63,70420141","133,0238567",A7838,01-20-17
0,"62,57068195","126,9128501",A7839,01-20-17
0,"64,85526195","150,3971178",A7840,01-20-17
0,"64,00987258","127,9551751",A7841,01-20-17
0,"61,81505435","124,9601057",A7842,01-20-17
0,"62,53678868","128,3577116",A7843,01-20-17
0,"67,63811762","152,0266309",A7844,01-20-17
0,"68,70957999","174,3825163",A7845,01-20-17
0,"67,13851673","155,0169379",A7846,01-20-17
0,"66,88996881","145,76166",A7847,01-20-17
0,"60,62363512","136,6560548",A7848,01-20-17
0,"60,4158461","126,7039633",A7849,01-20-17
0,"66,9064756","156,5886175",A7850,01-20-17
0,"62,59972824","125,6472069",A7851,01-20-17
0,"64,40218001","144,5008924",A7852,01-20-17
0,"62,36135955","112,2830125",A7853,01-20-17
0,"62,18893278","125,1793796",A7854,01-20-17
0,"65,23850675","125,4049327",A7855,01-20-17
0,"62,14024497","114,9261844",A7856,01-20-17
0,"72,26474828","188,4373044",A7857,01-20-17
0,"60,59858431","124,6033542",A7858,01-20-17
0,"62,2665815","111,2450084",A7859,01-20-17
0,"58,30103474","92,29814647",A7860,01-20-17
0,"64,3658908","135,6000876",A7861,01-20-17
0,"62,66586099","130,9951891",A7862,01-20-17
0,"67,42333944","161,8940078",A7863,01-20-17
0,"67,82834342","173,3604366",A7864,01-20-17
0,"58,86675136","100,8489",A7865,01-20-17
0,"62,06640618","123,7048601",A7866,01-20-17
0,"64,10174931","146,6482964",A7867,01-20-17
0,"60,23998603","121,5028908",A7868,01-20-17
0,"62,21122824","136,2048215",A7869,01-20-17
0,"65,28301632","150,7814822",A7870,01-20-17
0,"67,97274548","147,2741331",A7871,01-20-17
0,"67,72085558","159,4951685",A7872,01-20-17
0,"64,1217767","136,8605078",A7873,01-20-17
0,"63,09803894","135,9427696",A7874,01-20-17
0,"65,708496","136,9574453",A7875,01-20-17
0,"65,12929148","139,0497184",A7876,01-20-17
0,"62,0454434","132,1924558",A7877,01-20-17
0,"63,62695788","145,4613919",A7878,01-20-17
0,"61,06805386","105,3111415",A7879,01-20-17
0,"69,0053177","176,8329469",A7880,01-20-17
0,"62,93076044","149,6588227",A7881,01-20-17
0,"63,02034801","141,4078281",A7882,01-20-17
0,"60,4586125","118,4280354",A7883,01-20-17
0,"64,86994235","144,2269866",A7884,01-20-17
0,"66,65218845","152,6978513",A7885,01-20-17
0,"60,04233796","129,1415951",A7886,01-20-17
0,"63,37904055","123,9138721",A7887,01-20-17
0,"63,46588178","119,3515993",A7888,01-20-17
0,"61,99190969","112,7343377",A7889,01-20-17
0,"69,24769691","169,6303068",A7890,01-20-17
0,"62,63787877","115,1155096",A7891,01-20-17
0,"65,76985828","147,7333612",A7892,01-20-17
0,"68,90089946","192,6400373",A7893,01-20-17
0,"63,66514752","130,0772506",A7894,01-20-17
0,"64,61189367","143,1524271",A7895,01-20-17
0,"61,53011039","106,3043173",A7896,01-20-17
0,"62,72302427","121,7220903",A7897,01-20-17
0,"66,31757277","153,2466021",A7898,01-20-17
0,"67,0580877","147,7979201",A7899,01-20-17
0,"60,1414416","110,8378547",A7900,01-20-17
0,"66,15135541","160,7672881",A7901,01-20-17
0,"64,31196107","145,4774473",A7902,01-20-17
0,"61,10409173","135,0411989",A7903,01-20-17
0,"63,4374944","135,0275548",A7904,01-20-17
0,"67,97933945","160,2705257",A7905,01-20-17
0,"59,08600583","107,8290036",A7906,01-20-17
0,"67,09990391","133,2356979",A7907,01-20-17
0,"63,8648354","158,9400599",A7908,01-20-17
0,"67,35205087","165,3546779",A7909,01-20-17
0,"65,00645708","137,9009165",A7910,01-20-17
0,"61,97957941","116,9547449",A7911,01-20-17
0,"60,5520165","115,251701",A7912,01-20-17
0,"66,24499095","153,3761556",A7913,01-20-17
0,"66,70980671","153,5666074",A7914,01-20-17
0,"57,84910509","96,28009269",A7915,01-20-17
0,"59,93940471","110,614615",A7916,01-20-17
0,"61,76592246","122,9246801",A7917,01-20-17
0,"67,40725347","161,4580527",A7918,01-20-17
0,"63,76532831","143,9198022",A7919,01-20-17
0,"65,2878094","127,0398432",A7920,01-20-17
0,"61,98121037","118,8214932",A7921,01-20-17
0,"70,62904069","195,7652595",A7922,01-20-17
0,"62,32778079","111,9654477",A7923,01-20-17
0,"69,95246683","194,2403622",A7924,01-20-17
0,"71,27750694","162,3133932",A7925,01-20-17
0,"64,61898098","119,6810951",A7926,01-20-17
0,"69,47032264","174,1461006",A7927,01-20-17
0,"60,7559488","103,3520106",A7928,01-20-17
0,"68,37383472","184,1576434",A7929,01-20-17
0,"62,04708518","139,1142338",A7930,01-20-17
0,"63,38475514","129,7189746",A7931,01-20-17
0,"67,46169741","158,2742329",A7932,01-20-17
0,"61,0782176","116,4317323",A7933,01-20-17
0,"64,65680511","138,9990605",A7934,01-20-17
0,"62,62598514","143,7684506",A7935,01-20-17
0,"58,21164993","77,5237739",A7936,01-20-17
0,"63,05254939","128,0468253",A7937,01-20-17
0,"63,6328925","133,7828249",A7938,01-20-17
0,"66,85846887","153,0110857",A7939,01-20-17
0,"61,95589797","110,2089872",A7940,01-20-17
0,"66,11487506","157,7253041",A7941,01-20-17
0,"62,83476006","137,9272443",A7942,01-20-17
0,"63,53064831","131,4189337",A7943,01-20-17
0,"64,68921645","147,8025321",A7944,01-20-17
0,"64,5392602","147,5655705",A7945,01-20-17
0,"68,51787315","156,3727176",A7946,01-20-17
0,"60,86794313","126,4065549",A7947,01-20-17
0,"61,04173436","115,0826718",A7948,01-20-17
0,"63,08615886","131,0931214",A7949,01-20-17
0,"61,51263698","133,9929242",A7950,01-20-17
0,"68,89322996","181,3896959",A7951,01-20-17
0,"64,35826355","138,8562057",A7952,01-20-17
0,"61,19083726","132,9771789",A7953,01-20-17
0,"63,54669763","122,6841625",A7954,01-20-17
0,"65,62642612","135,7827384",A7955,01-20-17
0,"66,41747192","139,7432803",A7956,01-20-17
0,"65,4186961","147,423294",A7957,01-20-17
0,"64,85499749","146,6927978",A7958,01-20-17
0,"61,35147807","130,2763831",A7959,01-20-17
0,"65,36021623","143,8940328",A7960,01-20-17
0,"65,24316223","134,5671629",A7961,01-20-17
0,"67,23677952","154,7057419",A7962,01-20-17
0,"62,86724423","161,2683954",A7963,01-20-17
0,"63,24924211","125,1293505",A7964,01-20-17
0,"64,83209799","150,7431871",A7965,01-20-17
0,"60,0052569","112,6643834",A7966,01-20-17
0,"60,4837623","104,4198496",A7967,01-20-17
0,"61,22580477","127,8286298",A7968,01-20-17
0,"67,07793752","144,8480078",A7969,01-20-17
0,"67,91342439","168,7055516",A7970,01-20-17
0,"65,8810596","129,0037552",A7971,01-20-17
0,"61,509529","104,405917",A7972,01-20-17
0,"61,64321218","121,3031707",A7973,01-20-17
0,"61,91038153","118,7466544",A7974,01-20-17
